Interaction_ID,Customer_ID,Employee_ID,Branch_ID,Interaction_Date,Interaction_Channel,Interaction_Type,Issue_Severity,Resolution_Status,Resolution_Time_Hours,Customer_Satisfaction_Score,Interaction_Duration_Minutes
INT_057020,CUST_08052,EMP_0186,BR_028,13-01-2026,Internet Banking,Query,Medium,Resolved,3.2,5,18
INT_057021,CUST_02627,EMP_0283,BR_005,08-06-2025,Phone,Service Request,Medium,Resolved,8,5,8
INT_057022,CUST_03430,EMP_0460,BR_019,13-12-2025,Internet Banking,Query,Medium,Resolved,6.8,5,25
INT_057023,CUST_05927,EMP_0178,BR_013,02-10-2024,Mobile App,Query,Low,Resolved,1.7,4,3
INT_057024,CUST_07781,EMP_0253,BR_016,09-10-2024,Phone,Service Request,Low,Resolved,6.9,4,7
INT_057025,CUST_07997,EMP_0291,BR_008,13-04-2025,Branch,Complaint,Medium,Resolved,7.6,4,48
INT_057026,CUST_05472,EMP_0318,BR_014,08-09-2024,Mobile App,Query,High,Resolved,7.7,5,24
INT_057027,CUST_05528,EMP_0345,BR_036,22-06-2026,Branch,Query,High,Pending,1.8,5,17
INT_057028,CUST_01641,EMP_0359,BR_002,22-04-2024,Phone,Query,Low,Pending,3.8,5,13
INT_057029,CUST_08822,EMP_0487,BR_006,13-07-2024,Branch,Complaint,Low,Escalated,18.3,4,2
INT_057030,CUST_07126,EMP_0039,BR_010,29-12-2024,Branch,Complaint,Low,Escalated,6,4,28
INT_057031,CUST_04646,EMP_0072,BR_046,25-09-2024,Branch,Sales,Medium,Resolved,4.1,5,9
INT_057032,CUST_08642,EMP_0086,BR_032,13-12-2024,Branch,Sales,Low,Resolved,2.9,5,20
INT_057033,CUST_09600,EMP_0268,BR_016,11-08-2025,Branch,Service Request,Low,Resolved,5.8,5,12
INT_057034,CUST_02606,EMP_0481,BR_029,02-09-2024,Mobile App,Loan Enquiry,Low,Pending,1.9,4,18
INT_057035,CUST_02519,EMP_0438,BR_023,16-12-2024,Mobile App,Sales,Medium,Resolved,6,5,9
INT_057036,CUST_07671,EMP_0014,BR_048,11-03-2026,Internet Banking,Complaint,Low,Resolved,12.8,4,17
INT_057037,CUST_06425,EMP_0483,BR_026,10-07-2024,Internet Banking,Query,Medium,Escalated,6.5,5,17
INT_057038,CUST_02889,EMP_0238,BR_043,12-08-2024,Phone,Service Request,Medium,Resolved,4.3,5,19
INT_057039,CUST_03566,EMP_0151,BR_005,08-09-2024,Phone,Query,Low,Resolved,6.9,4,8
INT_057040,CUST_02931,EMP_0493,BR_002,13-09-2025,Branch,Service Request,High,Resolved,3,5,17
INT_057041,CUST_05073,EMP_0225,BR_032,08-12-2024,Branch,Service Request,Low,Resolved,4,4,9
INT_057042,CUST_00034,EMP_0388,BR_029,26-02-2024,Email,Query,Low,Resolved,6.2,4,22
INT_057043,CUST_05483,EMP_0097,BR_036,18-08-2025,Email,Service Request,Low,Resolved,6.8,4,53
INT_057044,CUST_08117,EMP_0076,BR_042,23-07-2025,Email,Service Request,Medium,Resolved,3.6,5,20
INT_057045,CUST_00022,EMP_0261,BR_005,10-12-2024,Email,Query,Medium,Resolved,3.7,4,13
INT_057046,CUST_09061,EMP_0348,BR_033,16-12-2025,Phone,Service Request,Medium,Resolved,2.5,4,15
INT_057047,CUST_02144,EMP_0444,BR_009,21-07-2024,Phone,Sales,High,Resolved,13.2,5,3
INT_057048,CUST_00530,EMP_0278,BR_020,28-06-2024,Internet Banking,Complaint,Medium,Resolved,3.7,5,18
INT_057049,CUST_06112,EMP_0143,BR_007,03-10-2025,Mobile App,Service Request,Low,Resolved,3,5,3
INT_057050,CUST_04701,EMP_0158,BR_042,05-01-2024,Branch,Loan Enquiry,High,Resolved,5,4,14
INT_057051,CUST_02125,EMP_0152,BR_021,29-12-2024,Branch,Query,Low,Resolved,2.7,5,3
INT_057052,CUST_01204,EMP_0095,BR_023,30-01-2025,Internet Banking,Query,Medium,Resolved,7.3,5,8
INT_057053,CUST_04501,EMP_0180,BR_018,01-04-2026,Mobile App,Query,Low,Resolved,1.7,5,31
INT_057054,CUST_07024,EMP_0193,BR_048,05-06-2024,Mobile App,Loan Enquiry,Medium,Resolved,2.6,4,21
INT_057055,CUST_00745,EMP_0103,BR_011,30-06-2024,Email,Complaint,Low,Resolved,1.6,4,7
INT_057056,CUST_03148,EMP_0436,BR_035,04-08-2026,Phone,Complaint,Low,Pending,7.6,5,12
INT_057057,CUST_04496,EMP_0475,BR_041,01-05-2025,Internet Banking,Complaint,Low,Resolved,0.8,5,6
INT_057058,CUST_06976,EMP_0482,BR_008,25-07-2025,Email,Loan Enquiry,Low,Resolved,2.6,5,12
INT_057059,CUST_06462,EMP_0050,BR_006,05-12-2024,Email,Query,Low,Resolved,7.4,5,16
INT_057060,CUST_02291,EMP_0355,BR_004,07-06-2026,Internet Banking,Query,Low,Resolved,2.8,4,17
INT_057061,CUST_06313,EMP_0094,BR_022,31-05-2026,Phone,Query,Low,Resolved,1.9,5,28
INT_057062,CUST_08794,EMP_0037,BR_031,09-12-2024,Phone,Sales,Low,Pending,5.1,4,25
INT_057063,CUST_01513,EMP_0113,BR_044,25-03-2026,Internet Banking,Query,Low,Resolved,0.8,4,30
INT_057064,CUST_08857,EMP_0224,BR_024,08-05-2025,Branch,Query,Low,Resolved,3.6,3,6
INT_057065,CUST_04634,EMP_0340,BR_024,27-05-2025,Branch,Sales,High,Resolved,4.2,5,37
INT_057066,CUST_02104,EMP_0008,BR_018,09-08-2024,Internet Banking,Loan Enquiry,Low,Resolved,4.6,5,12
INT_057067,CUST_06603,EMP_0342,BR_009,05-08-2026,Email,Query,Low,Resolved,13.8,5,13
INT_057068,CUST_03210,EMP_0135,BR_016,24-03-2025,Branch,Query,Medium,Resolved,4.3,4,4
INT_057069,CUST_03311,EMP_0311,BR_020,17-10-2025,Branch,Service Request,Low,Resolved,3.1,5,19
INT_057070,CUST_03334,EMP_0279,BR_009,06-04-2026,Phone,Query,Low,Resolved,8.7,4,19
INT_057071,CUST_07979,EMP_0272,BR_018,25-10-2025,Mobile App,Service Request,Medium,Resolved,1.1,5,16
INT_057072,CUST_08145,EMP_0489,BR_032,27-05-2024,Phone,Service Request,Medium,Resolved,18.8,4,25
INT_057073,CUST_04255,EMP_0309,BR_049,20-12-2024,Email,Loan Enquiry,Medium,Resolved,1.6,5,7
INT_057074,CUST_09370,EMP_0243,BR_020,30-05-2024,Email,Service Request,Medium,Resolved,4.1,5,20
INT_057075,CUST_05938,EMP_0389,BR_042,27-06-2026,Mobile App,Sales,Low,Resolved,9,4,10
INT_057076,CUST_07938,EMP_0078,BR_008,06-06-2026,Phone,Query,Low,Resolved,0.3,5,4
INT_057077,CUST_03075,EMP_0314,BR_029,24-06-2026,Mobile App,Service Request,Low,Resolved,4.8,5,14
INT_057078,CUST_05275,EMP_0459,BR_030,27-09-2024,Email,Service Request,Low,Resolved,5.9,5,22
INT_057079,CUST_09407,EMP_0396,BR_007,03-05-2025,Phone,Service Request,Low,Resolved,0.6,4,13
INT_057080,CUST_07126,EMP_0362,BR_046,30-05-2026,Internet Banking,Query,Low,Resolved,1.2,4,3
INT_057081,CUST_09952,EMP_0159,BR_031,24-07-2026,Branch,Query,Low,Resolved,2.7,5,6
INT_057082,CUST_03021,EMP_0072,BR_046,29-05-2026,Branch,Sales,Low,Resolved,2.9,4,13
INT_057083,CUST_01176,EMP_0449,BR_031,28-04-2025,Mobile App,Sales,Low,Resolved,7.4,4,25
INT_057084,CUST_06074,EMP_0063,BR_017,03-02-2024,Phone,Complaint,Medium,Resolved,5.8,4,8
INT_057085,CUST_09004,EMP_0088,BR_046,13-06-2025,Branch,Complaint,Low,Resolved,4,5,16
INT_057086,CUST_06982,EMP_0206,BR_039,23-04-2024,Branch,Loan Enquiry,Low,Resolved,2,4,7
INT_057087,CUST_08761,EMP_0289,BR_026,16-02-2025,Branch,Service Request,Medium,Resolved,8.9,5,32
INT_057088,CUST_05425,EMP_0105,BR_007,03-03-2026,Email,Query,High,Resolved,5.4,4,4
INT_057089,CUST_02867,EMP_0068,BR_015,20-08-2024,Branch,Service Request,High,Resolved,0.7,4,5
INT_057090,CUST_06125,EMP_0056,BR_045,13-08-2026,Internet Banking,Complaint,Medium,Escalated,13.9,5,23
INT_057091,CUST_00776,EMP_0253,BR_016,03-10-2024,Email,Query,High,Resolved,1.3,4,7
INT_057092,CUST_07065,EMP_0074,BR_042,10-03-2025,Mobile App,Complaint,Medium,Resolved,6.9,5,8
INT_057093,CUST_04878,EMP_0405,BR_027,09-01-2024,Mobile App,Complaint,Medium,Resolved,7.8,5,10
INT_057094,CUST_01728,EMP_0369,BR_041,22-06-2026,Phone,Complaint,Low,Resolved,3.7,4,24
INT_057095,CUST_02294,EMP_0284,BR_017,22-03-2025,Mobile App,Service Request,Low,Resolved,3.3,4,39
INT_057096,CUST_02232,EMP_0107,BR_034,01-07-2024,Email,Query,Low,Pending,7.1,5,5
INT_057097,CUST_00634,EMP_0162,BR_049,27-03-2026,Mobile App,Sales,Medium,Escalated,6.7,5,19
INT_057098,CUST_00234,EMP_0161,BR_001,02-09-2025,Phone,Query,Medium,Resolved,10.6,4,15
INT_057099,CUST_08052,EMP_0010,BR_023,17-07-2026,Branch,Query,Medium,Escalated,2.8,5,11
INT_057100,CUST_05217,EMP_0313,BR_022,05-04-2025,Email,Sales,Low,Pending,10,4,4
INT_057101,CUST_09526,EMP_0447,BR_003,25-06-2026,Branch,Service Request,Low,Resolved,3.3,5,10
INT_057102,CUST_06425,EMP_0272,BR_018,22-01-2024,Phone,Service Request,Low,Resolved,0.8,3,18
INT_057103,CUST_00134,EMP_0052,BR_011,30-04-2025,Phone,Query,Medium,Resolved,3.4,5,22
INT_057104,CUST_05196,EMP_0171,BR_031,01-11-2024,Mobile App,Service Request,High,Resolved,0.4,5,4
INT_057105,CUST_09096,EMP_0145,BR_023,01-08-2024,Internet Banking,Complaint,Low,Resolved,2.6,4,28
INT_057106,CUST_06452,EMP_0248,BR_019,09-04-2024,Phone,Query,Low,Resolved,5.2,5,25
INT_057107,CUST_06806,EMP_0348,BR_033,22-03-2026,Mobile App,Service Request,Medium,Resolved,7.2,4,12
INT_057108,CUST_06806,EMP_0001,BR_004,02-08-2025,Branch,Service Request,Medium,Resolved,0.7,4,23
INT_057109,CUST_02409,EMP_0270,BR_038,05-02-2025,Mobile App,Complaint,Low,Escalated,4,4,6
INT_057110,CUST_05172,EMP_0180,BR_018,22-03-2025,Mobile App,Sales,Low,Pending,5.7,4,14
INT_057111,CUST_02041,EMP_0365,BR_028,06-12-2025,Mobile App,Query,High,Resolved,4.9,4,5
INT_057112,CUST_07258,EMP_0463,BR_008,05-07-2025,Mobile App,Service Request,Low,Escalated,8.9,4,19
INT_057113,CUST_04328,EMP_0430,BR_016,22-04-2026,Email,Complaint,High,Resolved,2.5,4,7
INT_057114,CUST_00415,EMP_0273,BR_001,07-02-2024,Phone,Service Request,Low,Resolved,4.3,5,13
INT_057115,CUST_03875,EMP_0082,BR_001,06-05-2025,Branch,Sales,Medium,Resolved,8.7,4,5
INT_057116,CUST_00928,EMP_0159,BR_031,04-10-2024,Mobile App,Query,Medium,Resolved,2.5,5,9
INT_057117,CUST_00678,EMP_0109,BR_011,03-07-2026,Email,Service Request,Low,Pending,12.1,4,15
INT_057118,CUST_06187,EMP_0239,BR_014,01-01-2026,Internet Banking,Service Request,Medium,Escalated,6.1,3,4
INT_057119,CUST_08947,EMP_0095,BR_023,06-09-2025,Phone,Query,Low,Pending,14.9,5,14
INT_057120,CUST_04978,EMP_0088,BR_046,12-10-2024,Internet Banking,Query,Medium,Resolved,5.5,5,4
INT_057121,CUST_07210,EMP_0189,BR_037,11-01-2026,Phone,Service Request,Low,Resolved,5,5,14
INT_057122,CUST_06534,EMP_0480,BR_039,25-07-2024,Phone,Sales,High,Resolved,1.1,4,12
INT_057123,CUST_09782,EMP_0104,BR_025,08-02-2026,Mobile App,Sales,Medium,Resolved,6.3,4,12
INT_057124,CUST_00628,EMP_0444,BR_009,03-05-2026,Mobile App,Query,Medium,Resolved,4.6,4,8
INT_057125,CUST_02905,EMP_0037,BR_031,01-01-2025,Internet Banking,Complaint,Low,Resolved,2.4,5,10
INT_057126,CUST_07238,EMP_0106,BR_027,28-06-2026,Phone,Query,High,Pending,5.5,4,7
INT_057127,CUST_04380,EMP_0199,BR_009,11-05-2024,Branch,Sales,Medium,Resolved,2.2,5,12
INT_057128,CUST_09509,EMP_0460,BR_019,27-03-2026,Branch,Query,Low,Resolved,9.4,4,20
INT_057129,CUST_00906,EMP_0033,BR_028,03-06-2026,Email,Loan Enquiry,Low,Escalated,1.6,5,4
INT_057130,CUST_01299,EMP_0402,BR_025,24-02-2024,Branch,Service Request,Medium,Pending,12.3,4,15
INT_057131,CUST_06378,EMP_0043,BR_008,05-05-2026,Internet Banking,Loan Enquiry,Low,Resolved,5,5,7
INT_057132,CUST_02547,EMP_0020,BR_046,19-01-2024,Mobile App,Query,Medium,Resolved,5.7,4,8
INT_057133,CUST_05528,EMP_0390,BR_038,11-05-2025,Phone,Query,Low,Resolved,1.1,5,33
INT_057134,CUST_04618,EMP_0007,BR_045,15-06-2025,Phone,Sales,High,Resolved,5.6,5,31
INT_057135,CUST_07059,EMP_0272,BR_018,01-12-2025,Phone,Sales,Low,Resolved,7.4,4,11
INT_057136,CUST_03964,EMP_0228,BR_037,26-08-2024,Phone,Complaint,Medium,Resolved,2.5,5,2
INT_057137,CUST_06311,EMP_0211,BR_038,11-01-2024,Phone,Service Request,Medium,Pending,9,4,18
INT_057138,CUST_03259,EMP_0044,BR_006,09-10-2025,Branch,Loan Enquiry,High,Resolved,1.8,4,8
INT_057139,CUST_06576,EMP_0132,BR_013,11-06-2025,Phone,Complaint,Low,Resolved,5.6,5,8
INT_057140,CUST_09308,EMP_0026,BR_008,18-09-2025,Mobile App,Query,Medium,Resolved,2,5,27
INT_057141,CUST_00054,EMP_0070,BR_026,07-10-2025,Phone,Sales,Medium,Resolved,8.4,4,7
INT_057142,CUST_04647,EMP_0412,BR_023,13-06-2024,Phone,Query,Medium,Escalated,4.9,3,19
INT_057143,CUST_00784,EMP_0334,BR_027,18-03-2025,Phone,Complaint,High,Resolved,2.6,4,12
INT_057144,CUST_01866,EMP_0302,BR_021,25-06-2026,Mobile App,Complaint,Medium,Pending,6.7,4,16
INT_057145,CUST_08403,EMP_0248,BR_019,25-04-2024,Mobile App,Sales,Low,Resolved,3,4,24
INT_057146,CUST_02161,EMP_0401,BR_003,11-06-2024,Email,Sales,Low,Resolved,2.7,4,21
INT_057147,CUST_02784,EMP_0403,BR_038,23-04-2024,Branch,Sales,Medium,Pending,6.5,4,12
INT_057148,CUST_03588,EMP_0435,BR_037,12-01-2026,Internet Banking,Loan Enquiry,Medium,Pending,2.3,4,25
INT_057149,CUST_07811,EMP_0183,BR_031,12-01-2024,Mobile App,Sales,Medium,Resolved,0.4,5,13
INT_057150,CUST_07874,EMP_0178,BR_013,14-01-2026,Mobile App,Service Request,High,Resolved,6.2,5,22
INT_057151,CUST_05781,EMP_0190,BR_012,23-04-2026,Email,Complaint,Medium,Resolved,2.3,5,20
INT_057152,CUST_04020,EMP_0197,BR_016,03-08-2024,Mobile App,Query,Low,Escalated,18.8,4,16
INT_057153,CUST_04025,EMP_0179,BR_020,27-05-2026,Mobile App,Service Request,Low,Resolved,3.9,5,28
INT_057154,CUST_09423,EMP_0267,BR_024,15-04-2024,Branch,Complaint,Low,Resolved,7.4,5,17
INT_057155,CUST_09448,EMP_0040,BR_024,24-04-2024,Phone,Loan Enquiry,Medium,Resolved,2.2,5,5
INT_057156,CUST_08926,EMP_0336,BR_014,01-04-2024,Phone,Query,Medium,Escalated,5.3,5,7
INT_057157,CUST_07184,EMP_0314,BR_029,09-11-2025,Phone,Query,Medium,Resolved,10.5,5,5
INT_057158,CUST_07319,EMP_0054,BR_027,01-11-2024,Mobile App,Complaint,High,Resolved,6.5,4,12
INT_057159,CUST_09169,EMP_0178,BR_013,16-04-2025,Email,Sales,Medium,Resolved,6.2,5,7
INT_057160,CUST_02391,EMP_0137,BR_034,22-11-2025,Branch,Query,Medium,Resolved,13.2,5,4
INT_057161,CUST_05338,EMP_0100,BR_046,02-06-2025,Email,Service Request,Low,Resolved,2.2,5,7
INT_057162,CUST_09638,EMP_0312,BR_044,27-06-2024,Email,Service Request,Low,Pending,11.5,4,54
INT_057163,CUST_00082,EMP_0363,BR_042,19-05-2026,Email,Sales,Medium,Resolved,3.4,5,20
INT_057164,CUST_02434,EMP_0218,BR_028,10-10-2024,Mobile App,Sales,Medium,Resolved,2,5,8
INT_057165,CUST_05540,EMP_0131,BR_040,05-02-2024,Mobile App,Sales,Low,Resolved,8,4,3
INT_057166,CUST_05167,EMP_0413,BR_044,28-11-2025,Email,Query,Low,Resolved,2.3,5,17
INT_057167,CUST_08639,EMP_0041,BR_047,02-11-2024,Branch,Service Request,Low,Resolved,1.3,4,25
INT_057168,CUST_08446,EMP_0461,BR_050,25-11-2025,Mobile App,Query,Medium,Resolved,2.6,5,18
INT_057169,CUST_05472,EMP_0069,BR_015,08-02-2026,Mobile App,Sales,Medium,Pending,6.8,4,24
INT_057170,CUST_00754,EMP_0121,BR_041,01-07-2026,Phone,Query,Medium,Resolved,2.8,5,10
INT_057171,CUST_01107,EMP_0359,BR_002,24-09-2024,Email,Sales,Medium,Resolved,3,4,34
INT_057172,CUST_01695,EMP_0260,BR_026,18-10-2024,Branch,Service Request,Low,Pending,5.6,4,9
INT_057173,CUST_03639,EMP_0143,BR_007,22-10-2024,Phone,Service Request,Low,Resolved,4.2,5,2
INT_057174,CUST_00595,EMP_0045,BR_013,24-10-2024,Branch,Sales,High,Resolved,5.2,5,22
INT_057175,CUST_02964,EMP_0352,BR_003,01-12-2024,Mobile App,Query,Medium,Pending,11.7,4,18
INT_057176,CUST_08374,EMP_0470,BR_045,10-02-2025,Phone,Service Request,Medium,Resolved,3.7,4,22
INT_057177,CUST_00774,EMP_0061,BR_048,13-12-2024,Mobile App,Service Request,Low,Resolved,2.1,5,4
INT_057178,CUST_09736,EMP_0052,BR_011,01-03-2025,Phone,Service Request,Medium,Escalated,10.6,4,37
INT_057179,CUST_08047,EMP_0015,BR_014,17-11-2024,Phone,Complaint,Low,Resolved,2.1,4,9
INT_057180,CUST_02020,EMP_0439,BR_021,06-01-2026,Phone,Query,Low,Resolved,8.2,5,35
INT_057181,CUST_03440,EMP_0070,BR_026,09-10-2024,Mobile App,Service Request,Low,Pending,10.7,3,31
INT_057182,CUST_09784,EMP_0352,BR_003,04-11-2025,Email,Query,Low,Resolved,2.6,4,7
INT_057183,CUST_06603,EMP_0481,BR_029,23-02-2025,Branch,Loan Enquiry,Medium,Resolved,4.5,5,28
INT_057184,CUST_07593,EMP_0149,BR_014,22-04-2025,Branch,Sales,High,Resolved,0.9,5,4
INT_057185,CUST_03355,EMP_0143,BR_007,09-03-2026,Email,Query,Medium,Resolved,3.1,4,12
INT_057186,CUST_09330,EMP_0220,BR_001,27-01-2024,Email,Query,Low,Resolved,2.7,4,16
INT_057187,CUST_02852,EMP_0252,BR_022,20-03-2024,Phone,Service Request,Low,Resolved,6.7,5,23
INT_057188,CUST_07336,EMP_0303,BR_012,30-01-2024,Email,Service Request,Low,Pending,8.5,5,27
INT_057189,CUST_00025,EMP_0384,BR_007,02-05-2024,Branch,Query,Medium,Resolved,15.5,5,8
INT_057190,CUST_08154,EMP_0286,BR_035,28-02-2025,Phone,Loan Enquiry,Low,Resolved,5.8,5,22
INT_057191,CUST_06332,EMP_0467,BR_041,13-06-2026,Email,Query,Low,Resolved,9.6,4,11
INT_057192,CUST_00343,EMP_0045,BR_013,21-05-2025,Email,Service Request,Low,Resolved,2.1,4,15
INT_057193,CUST_02961,EMP_0329,BR_036,27-06-2026,Phone,Service Request,Medium,Pending,9,4,5
INT_057194,CUST_04519,EMP_0361,BR_035,15-05-2025,Branch,Loan Enquiry,Low,Resolved,6.6,5,17
INT_057195,CUST_00460,EMP_0235,BR_019,05-09-2024,Phone,Service Request,Medium,Resolved,5.8,4,9
INT_057196,CUST_01980,EMP_0416,BR_049,05-01-2025,Mobile App,Loan Enquiry,Low,Resolved,2,4,2
INT_057197,CUST_08117,EMP_0253,BR_016,04-02-2025,Phone,Service Request,Medium,Pending,3.8,4,10
INT_057198,CUST_08783,EMP_0374,BR_039,15-04-2025,Email,Service Request,Low,Escalated,5,4,30
INT_057199,CUST_03982,EMP_0378,BR_033,16-09-2025,Mobile App,Query,Medium,Resolved,4,4,12
INT_057200,CUST_08624,EMP_0349,BR_011,03-08-2026,Email,Complaint,Low,Resolved,2,4,27
INT_057201,CUST_01846,EMP_0095,BR_023,20-08-2025,Email,Service Request,Low,Pending,10.4,4,2
INT_057202,CUST_05735,EMP_0246,BR_032,22-02-2024,Internet Banking,Query,Low,Resolved,3.4,5,19
INT_057203,CUST_08672,EMP_0270,BR_038,23-01-2026,Internet Banking,Query,Medium,Resolved,6.2,5,4
INT_057204,CUST_09225,EMP_0002,BR_043,12-02-2025,Mobile App,Service Request,Low,Pending,7.9,4,24
INT_057205,CUST_08242,EMP_0297,BR_013,18-06-2025,Internet Banking,Service Request,Low,Resolved,2.4,5,25
INT_057206,CUST_01913,EMP_0050,BR_006,24-06-2025,Branch,Sales,Low,Resolved,10.4,5,13
INT_057207,CUST_06602,EMP_0237,BR_026,13-11-2024,Email,Service Request,Low,Resolved,0.7,5,8
INT_057208,CUST_08708,EMP_0018,BR_040,06-12-2025,Branch,Complaint,Medium,Resolved,3.9,5,9
INT_057209,CUST_05708,EMP_0186,BR_028,24-08-2025,Phone,Complaint,Medium,Resolved,13.5,5,23
INT_057210,CUST_04307,EMP_0251,BR_034,31-01-2026,Mobile App,Query,Low,Escalated,14.5,4,18
INT_057211,CUST_03728,EMP_0032,BR_027,12-10-2025,Email,Complaint,Medium,Resolved,5.3,4,16
INT_057212,CUST_02917,EMP_0428,BR_020,17-04-2025,Phone,Query,Low,Resolved,2.3,5,31
INT_057213,CUST_01852,EMP_0394,BR_017,22-01-2026,Internet Banking,Complaint,High,Resolved,1,5,19
INT_057214,CUST_05804,EMP_0035,BR_013,22-04-2025,Mobile App,Sales,Medium,Resolved,2.2,4,17
INT_057215,CUST_06205,EMP_0277,BR_043,08-05-2025,Phone,Sales,Low,Escalated,4.7,3,10
INT_057216,CUST_07244,EMP_0277,BR_043,27-03-2024,Phone,Query,Medium,Escalated,6.1,5,19
INT_057217,CUST_03152,EMP_0101,BR_021,19-11-2025,Branch,Query,Medium,Resolved,14.3,5,3
INT_057218,CUST_05639,EMP_0195,BR_004,03-08-2026,Mobile App,Sales,Low,Resolved,5.2,4,4
INT_057219,CUST_07238,EMP_0109,BR_011,03-05-2025,Phone,Service Request,Low,Resolved,3.1,4,6
INT_057220,CUST_00128,EMP_0364,BR_002,27-05-2025,Phone,Service Request,Low,Escalated,5.8,4,14
INT_057221,CUST_05382,EMP_0450,BR_036,22-12-2024,Branch,Service Request,Low,Resolved,3.3,5,17
INT_057222,CUST_07614,EMP_0100,BR_046,05-08-2024,Branch,Loan Enquiry,Low,Resolved,1.9,5,36
INT_057223,CUST_06306,EMP_0493,BR_002,06-12-2025,Internet Banking,Sales,High,Resolved,4.8,4,11
INT_057224,CUST_09975,EMP_0190,BR_012,01-10-2024,Email,Service Request,Medium,Resolved,3.6,4,4
INT_057225,CUST_09796,EMP_0072,BR_046,02-11-2024,Email,Sales,Low,Resolved,12,5,9
INT_057226,CUST_05338,EMP_0176,BR_049,29-11-2024,Branch,Service Request,Medium,Resolved,6.8,4,24
INT_057227,CUST_03062,EMP_0207,BR_032,29-11-2024,Internet Banking,Service Request,Medium,Resolved,3.1,5,13
INT_057228,CUST_04713,EMP_0157,BR_031,28-06-2024,Branch,Query,Low,Resolved,5.5,5,6
INT_057229,CUST_09526,EMP_0226,BR_007,20-01-2025,Phone,Service Request,Low,Resolved,6.7,5,2
INT_057230,CUST_01566,EMP_0231,BR_049,23-06-2026,Email,Query,Low,Pending,15,5,27
INT_057231,CUST_01851,EMP_0454,BR_024,23-07-2024,Mobile App,Loan Enquiry,Low,Resolved,1.2,4,7
INT_057232,CUST_01524,EMP_0198,BR_007,09-07-2024,Phone,Query,Low,Resolved,1,5,16
INT_057233,CUST_09135,EMP_0080,BR_043,13-09-2024,Mobile App,Query,Low,Resolved,6,5,8
INT_057234,CUST_06641,EMP_0153,BR_042,14-09-2024,Branch,Sales,Low,Escalated,3.7,4,16
INT_057235,CUST_08819,EMP_0430,BR_016,28-01-2024,Branch,Sales,Medium,Resolved,6.9,5,16
INT_057236,CUST_05171,EMP_0347,BR_027,10-06-2025,Internet Banking,Query,High,Pending,4.3,5,17
INT_057237,CUST_08341,EMP_0022,BR_023,20-12-2025,Branch,Query,Low,Resolved,3.7,5,28
INT_057238,CUST_06383,EMP_0271,BR_003,09-04-2024,Phone,Sales,Medium,Resolved,1.9,5,23
INT_057239,CUST_01575,EMP_0439,BR_021,12-10-2024,Internet Banking,Sales,Medium,Resolved,3.5,4,9
INT_057240,CUST_00957,EMP_0054,BR_027,16-02-2026,Email,Service Request,Low,Resolved,1.3,5,25
INT_057241,CUST_01801,EMP_0357,BR_041,05-12-2025,Phone,Service Request,Medium,Pending,19.2,4,6
INT_057242,CUST_02405,EMP_0379,BR_008,28-04-2026,Phone,Query,Medium,Resolved,8.1,5,3
INT_057243,CUST_05357,EMP_0465,BR_013,11-08-2025,Email,Loan Enquiry,Medium,Resolved,1.3,3,5
INT_057244,CUST_03034,EMP_0213,BR_040,13-09-2024,Branch,Query,Medium,Resolved,3.6,5,32
INT_057245,CUST_05584,EMP_0263,BR_036,13-08-2026,Phone,Sales,Medium,Resolved,6.5,4,2
INT_057246,CUST_01609,EMP_0214,BR_006,20-02-2024,Branch,Service Request,Medium,Resolved,4.2,5,5
INT_057247,CUST_05121,EMP_0184,BR_040,21-04-2025,Mobile App,Service Request,Medium,Resolved,3.5,5,14
INT_057248,CUST_02851,EMP_0063,BR_017,13-06-2026,Branch,Loan Enquiry,Medium,Resolved,2.3,4,10
INT_057249,CUST_01424,EMP_0128,BR_002,26-04-2025,Mobile App,Query,Medium,Resolved,2.4,5,12
INT_057250,CUST_00440,EMP_0016,BR_029,15-10-2025,Mobile App,Service Request,Low,Resolved,1.8,5,10
INT_057251,CUST_05359,EMP_0077,BR_037,13-03-2025,Mobile App,Query,Medium,Pending,10.8,4,15
INT_057252,CUST_05897,EMP_0094,BR_022,22-06-2026,Mobile App,Service Request,Medium,Resolved,3.3,4,9
INT_057253,CUST_08301,EMP_0080,BR_043,18-05-2025,Internet Banking,Query,Low,Resolved,2.7,5,50
INT_057254,CUST_06323,EMP_0199,BR_009,18-01-2026,Mobile App,Sales,Medium,Resolved,1.4,5,14
INT_057255,CUST_03778,EMP_0045,BR_013,15-11-2025,Phone,Query,Medium,Resolved,6.1,5,24
INT_057256,CUST_07238,EMP_0163,BR_005,06-05-2026,Email,Query,Medium,Resolved,3.9,5,21
INT_057257,CUST_05365,EMP_0331,BR_038,28-05-2024,Mobile App,Service Request,Medium,Resolved,0.6,5,21
INT_057258,CUST_07463,EMP_0164,BR_004,24-02-2026,Mobile App,Service Request,Low,Resolved,3.8,4,9
INT_057259,CUST_07837,EMP_0354,BR_028,18-12-2025,Mobile App,Service Request,Low,Resolved,8.4,5,23
INT_057260,CUST_07953,EMP_0116,BR_010,19-01-2025,Internet Banking,Sales,Low,Resolved,6.8,4,17
INT_057261,CUST_00118,EMP_0459,BR_030,07-09-2025,Mobile App,Sales,Medium,Escalated,4.7,4,21
INT_057262,CUST_03531,EMP_0117,BR_003,14-01-2024,Internet Banking,Query,Low,Pending,5.2,4,12
